second,packet_drop_rate,byte_drop_rate,avg_timeDelta,std_timeDelta,skw_timeDelta,kur_timeDelta,vmaf,exp_id,video,problem,value
9.0,0.0,0.023,0.0036,0.0115,3.0214,7.3454,29.67310377272728,3892,scarlet,delay,440
10.0,-0.0035,0.0258,0.0034,0.0112,3.1444,8.1103,3.7622644347826086,3892,scarlet,delay,440
11.0,-0.0747,-0.0422,0.0039,0.0118,2.8969,6.5887,8.684872608695652,3892,scarlet,delay,440
12.0,0.0345,0.0601,0.004,0.012,2.8456,6.2988,17.48412847826087,3892,scarlet,delay,440
13.0,0.0039,0.0297,0.0039,0.0119,2.8835,6.5348,20.52308409090909,3892,scarlet,delay,440
14.0,0.0215,0.0571,0.0037,0.0115,3.0042,7.2399,65.44267860869564,3892,scarlet,delay,440
15.0,-0.0133,0.0011,0.0044,0.0126,2.6846,5.3965,90.46080626086955,3892,scarlet,delay,440
16.0,-0.1939,-0.1585,0.0043,0.0125,2.7245,5.62,89.2603637826087,3892,scarlet,delay,440
17.0,0.019,0.0501,0.0032,0.0107,3.2531,8.8253,27.18354895454545,3892,scarlet,delay,440
18.0,0.0208,0.0369,0.0043,0.0124,2.7112,5.5523,19.08080752173913,3892,scarlet,delay,440
19.0,0.0317,0.0599,0.0036,0.0114,2.9816,7.0623,19.410943565217394,3892,scarlet,delay,440
20.0,0.0,0.0248,0.0035,0.0113,3.0712,7.6485,20.309217869565217,3892,scarlet,delay,440
21.0,0.0425,0.0719,0.0034,0.0113,3.2615,9.1264,21.173036772727276,3892,scarlet,delay,440
22.0,0.0714,0.1041,0.0045,0.0128,2.6128,5.0158,42.34334530434782,3892,scarlet,delay,440
23.0,-0.0391,-0.0189,0.0037,0.0116,2.952,6.9095,67.73525469565219,3892,scarlet,delay,440
24.0,-5.4571,-6.0486,0.0044,0.0127,2.6572,5.2544,85.75482852173911,3892,scarlet,delay,440
1.0,0.0,0.0273,0.0025,0.0097,3.7791,12.5342,99.87753576190478,4104,scarlet,drop,0.85
2.0,0.0,0.0276,0.0036,0.0117,3.0016,7.1967,100.0,4104,scarlet,drop,0.85
3.0,0.0,0.0274,0.0037,0.0118,2.9709,7.0052,33.672689590909094,4104,scarlet,drop,0.85
4.0,0.0135,0.041,0.0034,0.0112,3.1447,8.1263,63.231060500000005,4104,scarlet,drop,0.85
5.0,-0.0035,0.0273,0.0035,0.0113,3.0803,7.7106,45.899839285714286,4104,scarlet,drop,0.85
6.0,0.014,0.0418,0.0036,0.0114,3.0643,7.6243,51.03070995454546,4104,scarlet,drop,0.85
7.0,0.0108,0.0384,0.0037,0.0115,3.0138,7.3147,51.39125863636364,4104,scarlet,drop,0.85
8.0,0.0138,0.0414,0.0035,0.0114,3.1406,8.114,26.408448863636362,4104,scarlet,drop,0.85
9.0,0.0145,0.0495,0.0037,0.0116,2.9838,7.1099,33.91989061904762,4104,scarlet,drop,0.85
10.0,0.0139,0.0415,0.0035,0.0112,3.0653,7.5788,33.475647499999994,4104,scarlet,drop,0.85
11.0,0.0083,0.0357,0.0042,0.0123,2.7449,5.7248,60.323945181818175,4104,scarlet,drop,0.85
12.0,0.0115,0.0428,0.0039,0.0119,2.8912,6.5637,39.117043227272724,4104,scarlet,drop,0.85
13.0,0.0195,0.047,0.004,0.012,2.8524,6.351,11.281017333333333,4104,scarlet,drop,0.85
14.0,0.0143,0.0408,0.0036,0.012,3.4235,11.4069,9.604578727272726,4104,scarlet,drop,0.85
15.0,0.0088,0.0363,0.0045,0.0127,2.6404,5.1579,65.6227203181818,4104,scarlet,drop,0.85
16.0,0.0102,0.0377,0.0052,0.0135,2.3721,3.794,61.679468500000006,4104,scarlet,drop,0.85
17.0,0.0159,0.0431,0.0032,0.0108,3.2546,8.8525,9.24190742857143,4104,scarlet,drop,0.85
18.0,0.0208,0.0486,0.0043,0.0124,2.702,5.4741,9.67644172727273,4104,scarlet,drop,0.85
19.0,0.0317,0.0582,0.0036,0.0115,3.015,7.3254,7.155923681818183,4104,scarlet,drop,0.85
20.0,0.0282,0.0534,0.0036,0.0114,3.0148,7.294,6.124516818181818,4104,scarlet,drop,0.85
21.0,0.0131,0.0404,0.0033,0.011,3.2212,8.6482,6.848081285714286,4104,scarlet,drop,0.85
22.0,0.021,0.0485,0.0043,0.0124,2.711,5.5546,5.293291863636363,4104,scarlet,drop,0.85
23.0,0.0234,0.0485,0.004,0.012,2.8468,6.324,9.027088818181818,4104,scarlet,drop,0.85
24.0,0.0571,0.081,0.0174,0.0206,0.347,-1.9561,11.00503809090909,4104,scarlet,drop,0.85
1.0,0.0,0.0273,0.0025,0.0096,3.7816,12.6419,99.87753576190478,4235,scarlet,drop,1.95
2.0,0.0,0.0275,0.0036,0.0115,2.9701,7.0267,100.0,4235,scarlet,drop,1.95
3.0,-0.0037,0.0272,0.0037,0.0118,2.9784,7.0507,38.051331363636365,4235,scarlet,drop,1.95
4.0,0.0202,0.0478,0.0034,0.0113,3.1311,8.0328,7.2142231818181815,4235,scarlet,drop,1.95
5.0,0.0318,0.0568,0.0037,0.0115,3.0073,7.2588,1.488064857142857,4235,scarlet,drop,1.95
6.0,0.0526,0.0811,0.0037,0.0116,2.9875,7.1565,0.8049232727272727,4235,scarlet,drop,1.95
7.0,0.0614,0.0887,0.0038,0.0118,2.9115,6.6993,1.4451590454545455,4235,scarlet,drop,1.95
8.0,0.0414,0.0669,0.0036,0.0114,3.0386,7.449,2.333349863636364,4235,scarlet,drop,1.95
9.0,0.0473,0.0759,0.0038,0.0118,2.9169,6.71,6.140222523809523,4235,scarlet,drop,1.95
10.0,0.0417,0.0649,0.0036,0.0113,3.0096,7.2367,6.4297425909090915,4235,scarlet,drop,1.95
11.0,0.0369,0.0615,0.0044,0.0126,2.6357,5.1301,6.603582227272727,4235,scarlet,drop,1.95
12.0,0.0233,0.0544,0.0038,0.0118,2.9381,6.8641,4.626182272727273,4235,scarlet,drop,1.95
13.0,0.0506,0.0785,0.0041,0.0122,2.7894,5.9892,3.39657719047619,4235,scarlet,drop,1.95
14.0,0.0394,0.0669,0.0037,0.0117,2.9766,7.0625,5.552535818181817,4235,scarlet,drop,1.95
15.0,0.0221,0.05,0.0045,0.0128,2.6161,5.0316,11.846501227272729,4235,scarlet,drop,1.95
16.0,0.0408,0.0695,0.0053,0.0137,2.3173,3.5322,6.041403772727273,4235,scarlet,drop,1.95
17.0,0.0317,0.059,0.0033,0.0109,3.2112,8.5364,7.421087857142856,4235,scarlet,drop,1.95
18.0,0.0167,0.0484,0.0042,0.0123,2.7105,5.5219,7.481774545454545,4235,scarlet,drop,1.95
19.0,0.0423,0.0706,0.0037,0.0115,2.9942,7.1981,6.285484136363635,4235,scarlet,drop,1.95
20.0,0.0282,0.0561,0.0036,0.0115,3.0099,7.2598,6.5441331363636355,4235,scarlet,drop,1.95
21.0,0.0425,0.07,0.0034,0.0111,3.158,8.2368,5.735654238095238,4235,scarlet,drop,1.95
22.0,0.0294,0.0571,0.0043,0.0125,2.6951,5.4661,2.145368727272727,4235,scarlet,drop,1.95
23.0,0.0547,0.0789,0.0041,0.0122,2.7815,5.9371,0.4047938181818182,4235,scarlet,drop,1.95
24.0,0.0286,0.0486,0.0184,0.021,0.2905,-1.963,0.0,4235,scarlet,drop,1.95
1.0,0.0,0.0273,0.0025,0.0095,3.7848,12.7399,99.87753576190478,4130,scarlet,drop,1.10
2.0,0.0,0.0276,0.0036,0.0117,3.0019,7.1997,100.0,4130,scarlet,drop,1.10
3.0,0.0,0.0274,0.0037,0.0118,2.9711,7.0066,27.293832454545452,4130,scarlet,drop,1.10
4.0,0.0168,0.0444,0.0034,0.0113,3.1378,8.0754,32.95036404545454,4130,scarlet,drop,1.10
5.0,0.0141,0.0418,0.0036,0.0114,3.0435,7.4833,12.014394285714284,4130,scarlet,drop,1.10
6.0,0.0211,0.049,0.0036,0.0114,3.0528,7.5547,0.7439675454545455,4130,scarlet,drop,1.10
7.0,0.0217,0.053,0.0037,0.0116,2.9931,7.1846,15.740193045454543,4130,scarlet,drop,1.10
8.0,0.0172,0.0449,0.0035,0.0113,3.0906,7.7754,26.17531663636364,4130,scarlet,drop,1.10
9.0,0.0073,0.035,0.0037,0.0115,3.0064,7.2717,8.45590780952381,4130,scarlet,drop,1.10
10.0,0.0278,0.0529,0.0036,0.0114,3.0579,7.5878,7.012010363636363,4130,scarlet,drop,1.10
11.0,0.0166,0.044,0.0042,0.0123,2.733,5.6726,7.345056409090909,4130,scarlet,drop,1.10
12.0,0.0153,0.043,0.0039,0.0119,2.8857,6.5327,5.461652272727272,4130,scarlet,drop,1.10
13.0,0.0467,0.0727,0.0041,0.0121,2.7999,6.0523,5.684568857142857,4130,scarlet,drop,1.10
14.0,0.0215,0.0489,0.0037,0.0115,3.0111,7.269,18.471148636363633,4130,scarlet,drop,1.10
15.0,0.031,0.0591,0.0046,0.0128,2.5989,4.94,9.687801272727274,4130,scarlet,drop,1.10
16.0,0.0,0.0322,0.0051,0.0135,2.3912,3.8872,4.664817590909091,4130,scarlet,drop,1.10
17.0,0.0254,0.0526,0.0033,0.0109,3.2363,8.7386,9.979250380952381,4130,scarlet,drop,1.10
18.0,0.0083,0.0358,0.0042,0.0123,2.7298,5.6398,9.594821681818182,4130,scarlet,drop,1.10
19.0,0.0493,0.0748,0.0037,0.0116,2.9723,7.0452,8.43856031818182,4130,scarlet,drop,1.10
20.0,0.0387,0.0669,0.0037,0.0115,2.999,7.2253,8.246670636363636,4130,scarlet,drop,1.10
21.0,0.0196,0.047,0.0033,0.011,3.2044,8.5259,8.93784257142857,4130,scarlet,drop,1.10
22.0,0.021,0.0485,0.0043,0.0125,2.7093,5.5401,7.259334272727273,4130,scarlet,drop,1.10
23.0,0.0078,0.0388,0.0039,0.012,2.8769,6.4982,16.99139718181818,4130,scarlet,drop,1.10
24.0,0.1143,0.1149,0.0189,0.0212,0.2489,-1.9969,30.909261136363636,4130,scarlet,drop,1.10
1.0,0.0,0.0273,0.0025,0.0096,3.7855,12.6776,99.87753576190478,4165,scarlet,drop,1.35
2.0,0.0,0.0276,0.0036,0.0117,3.0014,7.1947,100.0,4165,scarlet,drop,1.35
3.0,0.0,0.0274,0.0037,0.0118,2.9706,7.0026,31.838549454545454,4165,scarlet,drop,1.35
4.0,0.0101,0.0376,0.0034,0.0112,3.1557,8.1948,3.076643909090909,4165,scarlet,drop,1.35
5.0,0.0247,0.0506,0.0036,0.0115,3.0293,7.414,2.3214809523809525,4165,scarlet,drop,1.35
6.0,0.0351,0.065,0.0036,0.0115,3.027,7.4025,2.5976044545454546,4165,scarlet,drop,1.35
7.0,0.0144,0.0421,0.0037,0.0115,3.0054,7.2524,2.8729097727272728,4165,scarlet,drop,1.35
8.0,0.0138,0.0414,0.0035,0.0111,3.0841,7.6993,1.471184,4165,scarlet,drop,1.35
9.0,0.0327,0.061,0.0038,0.0117,2.9566,6.973,8.878029333333334,4165,scarlet,drop,1.35
10.0,0.0382,0.0629,0.0036,0.0114,3.0369,7.4565,5.670632090909092,4165,scarlet,drop,1.35
11.0,0.029,0.054,0.0043,0.0124,2.7092,5.5411,9.10755981818182,4165,scarlet,drop,1.35
12.0,0.0268,0.0547,0.0039,0.0119,2.8647,6.4222,7.818575681818182,4165,scarlet,drop,1.35
13.0,0.0272,0.0549,0.004,0.012,2.8354,6.2519,3.324114,4165,scarlet,drop,1.35
14.0,0.0323,0.0582,0.0037,0.0116,2.9887,7.1335,0.0,4165,scarlet,drop,1.35
15.0,0.0133,0.0452,0.0045,0.0127,2.6331,5.1205,5.8999248636363655,4165,scarlet,drop,1.35
16.0,0.0408,0.0695,0.0053,0.0137,2.317,3.531,3.3593911818181823,4165,scarlet,drop,1.35
17.0,0.019,0.0493,0.0032,0.0108,3.2473,8.8042,7.938825714285715,4165,scarlet,drop,1.35
18.0,0.025,0.0528,0.0043,0.0124,2.6937,5.4294,8.424175727272724,4165,scarlet,drop,1.35
19.0,0.0106,0.0418,0.0036,0.0114,3.0558,7.562,8.848635272727275,4165,scarlet,drop,1.35
20.0,0.0176,0.0454,0.0036,0.0114,3.0438,7.505,8.561737681818181,4165,scarlet,drop,1.35
21.0,0.0425,0.0695,0.0034,0.0111,3.1404,8.0717,8.696981714285716,4165,scarlet,drop,1.35
22.0,0.021,0.0526,0.0043,0.0124,2.7032,5.4804,6.273536045454545,4165,scarlet,drop,1.35
23.0,0.0234,0.0508,0.004,0.0119,2.8244,6.1348,3.4560983181818177,4165,scarlet,drop,1.35
24.0,0.0286,0.0486,0.0184,0.021,0.2897,-1.965,0.417393,4165,scarlet,drop,1.35
1.0,0.1606,0.189,0.003,0.0104,3.3927,9.8127,99.87753576190478,4438,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,2.9997,7.1796,100.0,4438,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.971,7.0055,100.0,4438,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1376,8.0352,100.0,4438,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0115,3.0302,7.3345,100.0,4438,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.0574,7.5368,100.0,4438,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,2.9994,7.1771,100.0,4438,scarlet,good,0
8.0,0.0,0.0275,0.0035,0.0114,3.0911,7.746,100.0,4438,scarlet,good,0
9.0,-0.0036,0.0274,0.0036,0.0117,2.9922,7.1326,100.0,4438,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0652,7.5494,100.0,4438,scarlet,good,0
11.0,0.0,0.0272,0.0041,0.0123,2.7234,5.5519,100.0,4438,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8824,6.4743,100.0,4438,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8561,6.3311,99.91600752380953,4438,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0117,3.0159,7.2808,97.97501231818183,4438,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0129,2.6143,4.9862,90.41205618181819,4438,scarlet,good,0
16.0,0.0051,0.0324,0.0051,0.0137,2.3528,3.6724,93.20592313636362,4438,scarlet,good,0
17.0,0.0222,0.0486,0.0033,0.0111,3.2047,8.4464,100.0,4438,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0125,2.7243,5.5792,100.0,4438,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0114,3.036,7.367,100.0,4438,scarlet,good,0
20.0,0.0,0.0275,0.0035,0.0116,3.0455,7.4496,100.0,4438,scarlet,good,0
21.0,0.0523,0.0813,0.0035,0.0115,3.0893,7.7286,100.0,4438,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0125,2.7119,5.5185,100.0,4438,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0122,2.8473,6.2766,92.14293354545454,4438,scarlet,good,0
24.0,0.0286,0.0513,0.0184,0.0211,0.2899,-1.9644,97.34116368181817,4438,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0095,3.7802,12.689,99.87753576190478,4757,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,3.0005,7.1862,100.0,4757,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.9722,7.0159,100.0,4757,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1367,8.0258,100.0,4757,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0116,3.042,7.4383,100.0,4757,scarlet,good,0
6.0,-0.0035,0.0273,0.0035,0.0115,3.0652,7.5872,100.0,4757,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,3.0007,7.1883,100.0,4757,scarlet,good,0
8.0,0.0,0.0275,0.0035,0.0114,3.0921,7.7547,100.0,4757,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0117,2.977,7.0185,100.0,4757,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0765,7.6519,100.0,4757,scarlet,good,0
11.0,0.0,0.0272,0.0041,0.0124,2.7323,5.6222,100.0,4757,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.0119,2.8718,6.3874,100.0,4757,scarlet,good,0
13.0,0.0,0.0273,0.004,0.0123,2.7964,5.9788,99.91600752380953,4757,scarlet,good,0
14.0,0.0,0.0272,0.0035,0.0115,3.083,7.7092,97.97501231818183,4757,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0128,2.6161,4.9991,98.09195186363637,4757,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3625,3.7204,98.706783,4757,scarlet,good,0
17.0,0.0,0.0273,0.0032,0.011,3.258,8.818,100.0,4757,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0125,2.7274,5.6045,100.0,4757,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0116,3.0477,7.4705,100.0,4757,scarlet,good,0
20.0,0.0,0.0275,0.0035,0.0116,3.0458,7.4533,100.0,4757,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.1995,8.4364,100.0,4757,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0125,2.7116,5.5168,100.0,4757,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8483,6.2857,99.43994772727272,4757,scarlet,good,0
24.0,0.0,0.0214,0.0179,0.021,0.3431,-1.9257,99.04429377272727,4757,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0097,3.7594,12.3769,99.87753576190478,4432,scarlet,good,0
2.0,-0.0036,0.0274,0.0036,0.0117,3.006,7.2162,100.0,4432,scarlet,good,0
3.0,-0.0037,0.0272,0.0037,0.0117,2.9786,7.0516,100.0,4432,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1393,8.0488,100.0,4432,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0116,3.0429,7.4468,93.96819147619048,4432,scarlet,good,0
6.0,0.1719,0.2198,0.0043,0.0126,2.6951,5.4257,94.43794627272727,4432,scarlet,good,0
7.0,0.0036,0.031,0.0036,0.0116,2.9809,7.0366,84.33691177272725,4432,scarlet,good,0
8.0,0.0,0.0275,0.0035,0.0115,3.0881,7.7178,69.37599927272727,4432,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0117,2.9854,7.0927,100.0,4432,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0773,7.6593,100.0,4432,scarlet,good,0
11.0,0.0,0.0272,0.0042,0.0125,2.7325,5.6253,100.0,4432,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8876,6.5194,100.0,4432,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8855,6.549,99.91600752380953,4432,scarlet,good,0
14.0,0.0,0.0272,0.0037,0.0117,2.93,6.7307,97.97501231818183,4432,scarlet,good,0
15.0,0.0,0.0273,0.0043,0.0126,2.6884,5.3939,98.09195186363637,4432,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3602,3.7049,98.706783,4432,scarlet,good,0
17.0,0.0,0.0273,0.0032,0.011,3.258,8.817,100.0,4432,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0125,2.7249,5.5835,100.0,4432,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0116,3.0483,7.4759,100.0,4432,scarlet,good,0
20.0,-0.007,0.0272,0.0035,0.0114,3.0524,7.4757,100.0,4432,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.1988,8.4298,100.0,4432,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0126,2.7117,5.5175,100.0,4432,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.848,6.2825,99.43994772727272,4432,scarlet,good,0
24.0,0.0,0.0214,0.0179,0.021,0.343,-1.9261,99.04429377272727,4432,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0097,3.8217,12.9905,99.87753576190478,4265,scarlet,drop,2.20
2.0,0.0,0.0276,0.0036,0.0117,3.0013,7.1928,100.0,4265,scarlet,drop,2.20
3.0,-0.0037,0.0272,0.0036,0.0117,2.9781,7.0473,27.948980090909096,4265,scarlet,drop,2.20
4.0,0.0303,0.058,0.0035,0.0113,3.1129,7.9249,2.1567881818181815,4265,scarlet,drop,2.20
5.0,0.0318,0.0565,0.0036,0.0115,3.0082,7.2662,0.9097800476190476,4265,scarlet,drop,2.20
6.0,0.0561,0.0847,0.0037,0.0116,2.9739,7.0567,0.3422802272727273,4265,scarlet,drop,2.20
7.0,0.0469,0.0724,0.0038,0.0117,2.9389,6.8489,1.7400185454545456,4265,scarlet,drop,2.20
8.0,0.0483,0.0726,0.0036,0.0114,3.0288,7.3966,4.356780272727273,4265,scarlet,drop,2.20
9.0,0.04,0.0684,0.0038,0.0117,2.9394,6.8636,6.546061761904762,4265,scarlet,drop,2.20
10.0,0.0382,0.0661,0.0036,0.0114,3.0289,7.3913,5.951661681818181,4265,scarlet,drop,2.20
11.0,0.0328,0.0608,0.0044,0.0126,2.6453,5.1839,6.335968136363636,4265,scarlet,drop,2.20
12.0,0.0388,0.0667,0.0039,0.0118,2.9023,6.6389,4.350128227272727,4265,scarlet,drop,2.20
13.0,0.0311,0.0588,0.004,0.012,2.8294,6.2192,6.463522428571428,4265,scarlet,drop,2.20
14.0,0.0287,0.0557,0.0037,0.0122,3.3878,11.0629,29.149572272727276,4265,scarlet,drop,2.20
15.0,0.0221,0.05,0.0045,0.0128,2.6188,5.0491,4.521222954545455,4265,scarlet,drop,2.20
16.0,0.0408,0.0695,0.0053,0.0137,2.3173,3.5326,1.5097629090909093,4265,scarlet,drop,2.20
17.0,0.0508,0.0769,0.0033,0.011,3.1683,8.2537,7.972146571428572,4265,scarlet,drop,2.20
18.0,0.0417,0.0643,0.0043,0.0125,2.6638,5.2727,6.057107136363637,4265,scarlet,drop,2.20
19.0,0.0282,0.0597,0.0036,0.0114,3.0195,7.343,6.931346363636362,4265,scarlet,drop,2.20
20.0,0.0387,0.0654,0.0037,0.0115,2.9998,7.232,7.242004772727273,4265,scarlet,drop,2.20
21.0,0.0556,0.0831,0.0035,0.0112,3.1208,7.9693,6.668485761904763,4265,scarlet,drop,2.20
22.0,0.042,0.074,0.0043,0.0124,2.7015,5.5362,3.9524873636363647,4265,scarlet,drop,2.20
23.0,0.0469,0.0703,0.0041,0.0122,2.7981,6.0404,1.6520546363636364,4265,scarlet,drop,2.20
24.0,0.1143,0.1189,0.0188,0.0211,0.2492,-1.996,0.35418440909090915,4265,scarlet,drop,2.20
1.0,0.0284,0.0585,0.0025,0.0098,3.7212,12.1361,0.0052398695652173905,3862,scarlet,delay,360
2.0,0.0,0.0276,0.0036,0.0117,2.9996,7.1785,2.591666666666667e-05,3862,scarlet,delay,360
3.0,0.0,0.0274,0.0037,0.0118,2.971,7.0041,10.021596958333333,3862,scarlet,delay,360
4.0,0.6229,0.6465,0.0063,0.015,2.0019,2.125,23.010514374999996,3862,scarlet,delay,360
5.0,0.0,0.0256,0.0047,0.026,12.7827,191.2278,26.766489869565213,3862,scarlet,delay,360
6.0,0.0211,0.0484,0.0036,0.0114,3.0513,7.5507,28.033449583333333,3862,scarlet,delay,360
7.0,-0.0217,0.0033,0.0035,0.0114,3.084,7.7537,14.006936375,3862,scarlet,delay,360
8.0,0.0552,0.0835,0.0036,0.0114,3.0036,7.2197,27.760621875,3862,scarlet,delay,360
9.0,-0.0509,-0.0286,0.0035,0.0113,3.1183,7.9509,8.676031999999998,3862,scarlet,delay,360
10.0,-0.0243,0.0032,0.0034,0.0111,3.1622,8.2543,6.833969874999998,3862,scarlet,delay,360
11.0,-0.0539,-0.023,0.0039,0.012,2.8683,6.4436,6.5074782083333345,3862,scarlet,delay,360
12.0,0.046,0.0714,0.004,0.0121,2.8249,6.1884,6.760893583333332,3862,scarlet,delay,360
13.0,-0.0156,0.0426,0.0038,0.0118,2.9319,6.8246,4.852374652173913,3862,scarlet,delay,360
14.0,0.0645,0.0997,0.0038,0.0118,2.9197,6.7467,0.28994754166666664,3862,scarlet,delay,360
15.0,-0.0177,0.0012,0.0043,0.0126,2.6937,5.4527,46.82794904166667,3862,scarlet,delay,360
16.0,-0.1837,-0.1556,0.0043,0.0125,2.7072,5.5255,18.291711583333335,3862,scarlet,delay,360
17.0,-0.054,-0.027,0.003,0.0105,3.3971,9.7705,5.884374304347826,3862,scarlet,delay,360
18.0,0.1083,0.1296,0.0047,0.0129,2.5331,4.5822,9.715790499999999,3862,scarlet,delay,360
19.0,0.0246,0.0508,0.0036,0.0113,3.0059,7.2075,9.331367916666666,3862,scarlet,delay,360
20.0,-0.0634,-0.0353,0.0033,0.011,3.2056,8.5306,8.728976083333333,3862,scarlet,delay,360
21.0,0.1046,0.1337,0.0036,0.0115,3.0029,7.2277,9.962150652173912,3862,scarlet,delay,360
22.0,0.0672,0.1058,0.0045,0.0128,2.6202,5.0568,7.343157791666666,3862,scarlet,delay,360
23.0,-0.0312,-0.0073,0.0038,0.0117,2.9495,6.9096,15.987849375000001,3862,scarlet,delay,360
24.0,-5.3429,-5.974,0.0038,0.0117,2.9963,7.2953,41.418787125,3862,scarlet,delay,360
1.0,0.0,0.0273,0.0025,0.0095,3.7851,12.7973,99.87753576190478,4180,scarlet,drop,1.50
2.0,0.0,0.0276,0.0036,0.0117,2.9998,7.1804,100.0,4180,scarlet,drop,1.50
3.0,0.0,0.0274,0.0037,0.0118,2.9726,7.0185,25.04856409090909,4180,scarlet,drop,1.50
4.0,0.0236,0.0512,0.0034,0.0112,3.1134,7.8972,1.5536994545454548,4180,scarlet,drop,1.50
5.0,0.0318,0.0583,0.0037,0.0115,3.0112,7.2922,12.29992042857143,4180,scarlet,drop,1.50
6.0,0.014,0.0397,0.0036,0.0114,3.0631,7.6033,13.875726772727273,4180,scarlet,drop,1.50
7.0,0.0072,0.0348,0.0036,0.0115,3.022,7.3609,5.348845727272727,4180,scarlet,drop,1.50
8.0,0.0207,0.0484,0.0035,0.0113,3.0849,7.7489,2.302312681818182,4180,scarlet,drop,1.50
9.0,0.0545,0.0833,0.0038,0.0117,2.8979,6.5857,5.3050160476190475,4180,scarlet,drop,1.50
10.0,0.0382,0.0653,0.0036,0.0114,3.0358,7.4486,5.279600863636364,4180,scarlet,drop,1.50
11.0,0.0373,0.0654,0.0043,0.0125,2.6923,5.4472,3.7836105909090905,4180,scarlet,drop,1.50
12.0,0.0153,0.0467,0.0039,0.0119,2.884,6.5195,2.9767902727272726,4180,scarlet,drop,1.50
13.0,0.0311,0.0587,0.004,0.0121,2.8249,6.1813,2.383636047619048,4180,scarlet,drop,1.50
14.0,0.043,0.0705,0.0037,0.0117,2.9725,7.0433,0.34185818181818184,4180,scarlet,drop,1.50
15.0,0.0487,0.0772,0.0047,0.0129,2.5644,4.7588,6.694388045454545,4180,scarlet,drop,1.50
16.0,0.0357,0.0642,0.0053,0.0137,2.329,3.5932,3.412049,4180,scarlet,drop,1.50
17.0,0.0222,0.0525,0.0033,0.0108,3.2078,8.477,6.955212190476188,4180,scarlet,drop,1.50
18.0,0.0458,0.0663,0.0044,0.0125,2.6644,5.2995,7.582571954545455,4180,scarlet,drop,1.50
19.0,0.0246,0.0506,0.0036,0.0114,3.0217,7.3423,8.042246636363636,4180,scarlet,drop,1.50
20.0,0.0317,0.0557,0.0036,0.0115,3.0117,7.2971,8.174312227272727,4180,scarlet,drop,1.50
21.0,0.0458,0.0733,0.0034,0.0111,3.149,8.1743,9.778446857142857,4180,scarlet,drop,1.50
22.0,0.0294,0.0571,0.0043,0.0125,2.6958,5.4654,6.912052409090908,4180,scarlet,drop,1.50
23.0,0.0117,0.0389,0.004,0.012,2.8703,6.4578,5.280479863636363,4180,scarlet,drop,1.50
24.0,0.0571,0.081,0.0177,0.021,0.3654,-1.9117,5.07074109090909,4180,scarlet,drop,1.50
